Date,Time Taken,Condition,Review,Rating
"March 30, 2016",Taken for 2 to 5 years,For Back Pain:,"I have been suffering acute pain (on scale 1-10 stays between 7-10)  due to a fibrolipoma in my lower lumbar. Seems likely I have something called Tethered Cord Syndrome. Was put on naproxen by one doctor and after taking it for a few years was sick of the way it made me feel so I stopped taking it. Noticed that when not taking it I felt just as much pain as when I was taking it, so it was not helping AT ALL. Everyone needs to know that naproxen only works for pain caused by inflammation, it will do nothing for nerve damage, in my experience.",1
"December 13, 2013",Taken for 1 to 6 months,For Headache:,"I have recently started using naproxen (prescription) for my migraines. I generally get migraines during my menstrual cycle and the doctor recommended taking naproxen (500 mg) every 12 hrs of that special week and so far it seems to be working. On other random days if I feel the slightest hinkling of a migraine coming on I take one naproxen and it seems to keep the migraine at bay. Naproxen has helped me have more control over my migraines, the odd time I still have to take a migraine pill such as Zomig.",9
"November 18, 2014",,For Period Pain:,I have extreme nausea a few days before and during my period. I tried so many things but nothing worked. My gyn wrote me a script for 550 mg of naproxen twice daily and I took it 3 days before my period and during my period. It worked!! I feel 100% better than the previous month.,10
"January 19, 2011",,For Sciatica:,"I recently acquired sciatica and it is painful at times. Usually at the end of the day after walking. I started a new job that has stairs everywhere (along with elevators) Using the stairs everyday seems to have helped it (hanging on to the rails). But, the Naproxen twice a day is helping me to use the stairs. Naproxen once a day wasn't cutting it. Just one floor at a time, then the elevator. 

I'm convinced that the inflammation is the culprit as it causes tendons to become sticky and grind tendons against muscles when moving causing pain incrementally as the day progresses. I had a motorcycle accident and landed hard on my toosh.",9
"April 20, 2019",,For Back Pain:,"Been taking Naproxen for 4 years, always helps me with my herniated disc when it bulges.I have a history of taking codeine, vicodins, tamadol and etc all those pills do is take away your senses of pain that goes to your brain instead of actually healing it. I have a broken leg with 30 screws and my shoulder too, take my advice in what helps - naproxen takes time but will heal whatever you have plus it's a non narcotic will pass any drug test. 
 I've been working for 8 years in a plant operating all sorts of stuff with out this medication I would be in bed collecting disability...Naproxen is the best",10
"October 27, 2019",,Aleve (naproxen) for Back Pain:,"I have osteoarthitis in both of my hips, knees, and two herniated discs in my lower back, I go to the gym three times a week and at times, those areas will get sore, after taking the Aleve for back and muscle pain, it relieve it great!",10
"June 21, 2018",Taken for 5 to 10 years,Aleve (naproxen) for Osteoarthritis:,"For at least 7 years, I have taken one aleve before going to sleep every night for osteoarthritis pain in my lower back. It has worked marvellously.  Unfortunately I can no longer take Aleve as I have stage 3 kidney disease which my doctor is attributing to long term usage of Aleve. I now take a low dosage Tylenol but it does not work near as well as the Aleve ...",7
"August 9, 2015",Taken for 5 to 10 years,For Osteoarthritis:,"I take Naproxen when my knees hurt from arthritis, but I have to take it every day for at least  3 days for the pain to go away. Now my Dr. doesn't want me to Naproxen any longer, he said it's not good for  people 65 to take it, I want to find out why?",8
"June 9, 2009",,Naprosyn (naproxen) for Tendonitis:,"I was amazed at how quickly my pain was reduced, after just 3 doses of Naprosyn. I had suffered from the pain of tendonitis in my thumb/hand for 5 weeks before taking the medicine. Of course I wish I had seen the doctor weeks ago.",9
"June 13, 2015",Taken for less than 1 month,Aleve (naproxen) for Back Pain:,"I don't know what I did but whenever I jumped on the trampoline with my kids, I was experiencing some weird pain in my upper back.  I put some a535 on my back. That didn't help. The next day it still hurt!! Then I took two aleve pills and the next morning I was ok. And I continued this way for a few days and my back was all better!!! Thanks aleve! ",10
"July 11, 2013",,For Period Pain:,"As I got older and 7 kids later my menstrual pain took a turn for the worst, I have severe cramping and fatigue this medication was never prescribed to me after being rushed to the emergency room numerous times. My husband was given this medication for back pain and I was in so much pain that I decided to try it. This medicine has saved my life. I will go get my own prescription!",10
"July 3, 2013",Taken for 1 to 6 months,For Osteoarthritis:,"I am young and have been suffering from severe to extreme neck pain resulting in debilitating headaches for as long as I can remember. 

I have done every natural therapy known to me including myotherapy, acupuncture, deep tissue massage, Bowen therapy, chiropractic and osteopathy therapy, etc.

The therapy alone was costing me $800 a month plus pain killing medications. I started to believe I was addicted to codeine because I associated it with withdrawal like symptoms. 

I then went back to my GP and was told to have X-rays including an MRI after seeing a rheumatologist specialist. 

Diagnosed with cervical osteoarthritis and also osteoarthritis in my hip. Last winter I couldn't even put on my undies. 

Naprosyn saved me! Simple.",10
"June 30, 2013",,For Headache:,"I have my headaches mostly under control with Vivactil. But I do occasionally feel one coming on and for that I am now taking naproxen. Used to take Vicodin. No more. I went from almost daily killer headaches to an occasional now and so far, one naproxen has worked.",10
"October 16, 2012",,For Osteoarthritis:,"I take this for significant pain caused by osteoarthritis.  Before my GP put me on it I was losing every morning to barely being able to walk on my knee due to the pain.  Started seeing results in less than 24 hours.  I was prescribed another medicine with it to prevent side effects, and some other pain killers so sometimes a bit ashamed of the combination, but for the first time in years I am almost entirely pain free all day every day.",9
