Date,Time Taken,Condition,Review,Rating
PoppingHappy,"April 22, 2016",Lamictal (lamotrigine) for Bipolar Disorder:,"This is the first medication out of all the meds I've tried (lithium, seroquel) to stabilize my moods on a daily basis. My mood has never been this stable from as far as I can remember. It took a few months to work though, and dosage is really critical. Going from 100mg to 200mg made a BIG difference. I also started taking more at night which helps keeps my irritability down in the morning.

I haven't had any side effects at all from this, except decrease in appetite. Being already skinny, this is a little disappointing, however I'd take that any day over depression.",8
Juniper Berry,"November 25, 2015",For Depression:,"I originally began Lamotrigine about 6 weeks ago for Visual Snow syndrome caused by hallucinogen use. I am only on 75mg at this point as I've had to titrate up slowly. I've suffered major depression for most of my life and mild anxiety in the past year. I have noticed a HUGE difference in my mood on Lamotrigine. I have a greater sense of well being, I no longer think about suicide and I feel great about myself. It also decreases the intensity of my visual snow symptoms. I hardly notice or care about it anymore. No side effects either. This drug has truly been a blessing.",10
,,For Depression:,"I was prescribed lamictal for treatment-resistant depression. I had tried every SSRI under the sun starting at age 14 with little to no relief. After slowly titrating to a dose of 150mg, life has been so much easier. No extremely low moods and a definite increase in motivation. An added bonus is that it seems to help with my social anxiety as well. Overall, without this drug I might not have made it. Truly magic for me. And to those who are correctly diagnosed with treatment-resistant depression....mention lamictal to your psych!",10
,,For Anxiety:,"I love lamictal. I have anxiety, depression and epilepsy. I can’t take SSRI’s because they are too activating for me. Lamictal helps so much with my anxiety depression and racy thoughts. Lamictal is not that activating however it keeps me up at night so I started taking it in the morning. I take it along with a lose dose of Topamax and they both help with my mood too.",10
sideshowjenna,"October 13, 2018",Lamictal (lamotrigine) for Bipolar Disorder:,"I have been prescribed Lamictal since 2013, and it changed my life. I was incorrectly diagnosed with depression at 18, (I'm 34 now) and the patterns of my mania and lows wasn't recognized till I was 30. After a Psychiatric assessment, I was diagnosed with bipolar type 2 disorder, and was prescribed Lamictal, and I feel great. No side effects that really stand out, haven't had major highs or lows, and I feel like I took control back over my life.",9
ADHDlove,"February 3, 2017",For Depression:,"I am 26 years old & struggle with ADHD, PTSD, anxiety, an eating disorder, and dysthymia (bipolar type 2 now?). 
I always had impulse control issues and hypersensitive. Very irritable. Could go from laughing to crying in 20 seconds. 
I tried so hard my whole life to control my emotions and thoughts. Eventually self medicated with drugs. 
Finally decided to get sober and doctor said it be much easier if I stabilized my emotions so he recommended lamictal - because I refused to take any medications that make me gain weight. 

Lamictal changed my life. Don't get me wrong- I still get annoyed - but I can stop, think, and react calmly in a way that I just couldn't do before. I also don't cry over every little thing any more. Lamictal saved my life!",10
Sol1,"May 22, 2016",For Depression:,I have suffering with mental illness for sometime now. Been on quite a few meds and nothing seemed to help with my depression. My doc put me on Lamictal starting at 25 mg now up to 100 mg for about 2 months now. This medication has really changed my life for the better! The depression is sooo much less and able to function. I would recommend this drug.,9
,,For Anxiety:,"No side effects. I've been suffering from depression and anxiety since I was a teenager, it had help so much. I am so thankful for this medicine it saved my life, I would suffer for days with no sleep. anxiety is a killer I am glad this med is on the market. I would have committed suicide because of the anxiety, I give many thanks to my doctor for finding something that helped, I can live my life finally.",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,I was on buspar for anxiety and wellbutrin for depression. After getting on lamictal I was able to stop the buspar. I feel like this medication is good for anxiety and mood swings. I just overall feel better. I do have a history of peti mall seizures but was on no medications.,10
,,For Depression:,"Depression was overwhelming. Started off at 25 mg because I’m sensitive and had bad reaction to other meds. Went to 50mg after three weeks, then 75mg after a few more weeks. That is the level that gave me my life back. Have stayed on that level and it is still working after 6 months. Hang in there. Once you find the drug to regain balance, things will get better. For me, that drug was Lamotrigene.",10
,,Lamictal (lamotrigine) for Bipolar Disorder:,I have been on Lamictal 200 mg for six weeks now after a slow titration. Added to 300 mg Seroquel and 30 mg Cymbalta. Unfortunately I haven't noticed any improvement. I was recently diagnosed with rapid cycling BP II although I have never experienced hypomania. My mood swings from normal to deep anxiety/depression within each day. Wake up every morning with paralyzing anxiety/depression. My mood improves in the afternoon and in the evenings I usually feel fine - only to wake up feeling miserable the next day. This has been my pattern now for 18 months and I am beyond exhausted. I am meeting my psychiatrist this week to discuss my diagnosis and switching meds.,1
