Date,Time Taken,Condition,Review,Rating
"September 16, 2017",,Imitrex (sumatriptan) for Migraine:,"I am perimenopausal age 53 and for last several years suffered from debilitating migraines. I days wasted because I was too sick from these headaches. Forget Excedrin for migraines or any other OTC drugs no relief whatsoever.
This past weekend I had a migraine that pretty much knocked me out -
 the pain was horrific, nausea, vomiting and cried like a baby.
Finally went to emergency room and they gave me Imitrex. .. Within 30 minutes headache was gone. I was very sleepy but I don't know if that's a side effect or just from not sleeping the prior 3 days.",10
"September 7, 2017",Taken for 5 to 10 years,Imitrex (sumatriptan) for Migraine:,"Reading some of these reviews makes me wonder how much of a chance they gave the medication. 
I've had 'vascular' migraines since I was 13. I'm 35 today. I take Excedrin migraine for my headaches. I take Imitrex for my migraines. Used to be hard to tell the difference. I understand now the difference. But before I found Imitrex, I took all kinds of 'prevention' meds. Amitriptyline, nortriptyline, Zoloft, more than I can remember. Never prevented a darn thing. Just ended up with side effects from those. As a teen, that meant acne and weight gain. Aka, hell. 
It's been years now since I've found Imitrex. And like many, I was worried about trying it. But there came a day I couldn't NOT try it. 20 minutes later, I kicked myself for waiting.",10
"April 25, 2019",Taken for less than 1 month,For Migraine:,"It’s 3:19 in the morning. My wife just woke me up from a horrific gruesome nightmare I was having. Something horrific was happing in my dream and I was panicking in real life, when she woke me up I had tears coming out of my eyes. I heard this drug gives you nightmares but I didn’t think they would be like this. My head is still pounding and still have a migraine. I took this yesterday evening at around 5:30pm. After I took it I was throwing up for hours. It made me so sick. I’ll never take this again.",1
"December 15, 2013",Taken for 5 to 10 years,Imitrex (sumatriptan) for Migraine:,I have suffered from debilitating migraines for over 20 years. I feel like I have tried everything. Imitrex shots gave me my life back.  After taking a shot I normally need to lay down for 15 min but then I feel great. I used to suffer for at least 3 days. I never had any side effects.,10
"February 19, 2017",,Imitrex (sumatriptan) for Migraine:,"Works great, the only one for me, no side effects, 53 yrs old, started getting these headaches last yr, Excedrin, Aspirin, Fiercet, and Advil didn't work, takes about an hour to kick in, but since nothing else works, I can wait it out",10
"December 31, 2019",Taken for less than 1 month,Imitrex Nasal (sumatriptan) for Migraine:,I LOVE this product ( the nasal imtrex) . I used to vomit terribly with the oral sumatriptan on top of getting very tired and also get rebound headaches. This works in about 9 mins and I get pain free sign no side effects!,10
"July 24, 2019",Taken for 6 months to 1 year,For Migraine:,"I never had a migraine until the onset of menopause.  I'm 55 years old and BOOM, I now get 15-18 migraine headaches per month.  My Dr. prescribed the 100 mg Sumatriptan pills (which I cut in half) since half a pill seems to knock out the migraine.  But after being on this medication a year, I am now experiencing terrible side effects.  I'm surprised it took a year for side effects to appear.  The worst feeling is how my throat and neck feel...as if someone is slightly choking me with their hands.  My neck is stiff and I have to pee every half hour and I get these hot flashes (maybe due to the menopause).  What really has me baffled is I haven't taken any sumatriptan in 4 days and I'm still feeling the same side effects...How long are they supposed to last?",5
"December 31, 2020",Taken for 10 years or more,For Migraine:,"I always got Dr. Reddy's 50 mg sumatriptan with each pill wrapped individually in paper/tinfoil/sealed.  I got a prescription in a bottle with the pills inside, loose.  When I take those (in the bottle), I get a terrible back pain going down my spine and different areas of my back, neck, and throat.  It is so bad that I have to give myself a massage with a hand-held massage machine over the painful areas.  It lasts about 20 minutes.  My migraine does go away, but I have never had this pain after taking the pills in the bottle.  It is a mystery??",6
"January 20, 2015",Taken for 10 years or more,For Migraine:,"I have had debilitating migraines since I was a very young child (diagnosed at 5, first week of Primary school). My childhood is filled with memories of regular migraines and nothing would touch them. I started taking Sumatriptan in 1994 and my life changed dramatically for the better.If taken at the first sign of a migraine it works brilliantly. I have taken regularly for 20 years ( usually 2-3 tabs per week depending on frequency of migraine). I am wondering if anyone else has taken long-term and wonder if any other side effects occur?",10
"December 21, 2016",Taken for 6 months to 1 year,Imitrex (sumatriptan) for Migraine:,"I have suffered migraines maybe 4 times a year or so since I was little. Usually accompanied by vomiting and complete inability to function. The past two years, after having my second daughter, the migraines have amped up to 3 or 4 a month- sometimes more. Imitrex works almost always to eliminate the migraine. Every once in awhile I wait too long and have to take two. I have no side effects to speak of which is crazy to me because I can't even use herbal remedies without experiencing weird side effects. I'm thankful for the scientists who created this drug. I always have it with me just in case and it keeps me from being out for the count with my two little girls.",9
