Date,Time Taken,Condition,Review,Rating
"February 22, 2009",,Keppra (levetiracetam) for Seizures:,"I'm 17 years old and have been taking Keppra for three years now. Keppra has stopped my seizures except on 3 occasions where I missed a dose. Although it works very well I have been experienceing some side affects including moodiness, iritability, anger, rage, confusion and hallucinations. Although I have side effects, I like the overall results of being a well kid.",6
"October 15, 2015",Taken for 1 to 6 months,Keppra (levetiracetam) for Seizures:,Made me more aggressive lost nearly 50% of my friends on facebook while on this.  Caused me to lose contact with several family members after they saw my anger from being on this.  Product should be off the market!,1
"September 16, 2009",,Keppra (levetiracetam) for Epilepsy:,"I started having seizures when I was 16 (I'm now 23), with no past family history. The cause of them are still unknown, and without medication I have one every 4-5 months while sleeping. My first anti-epileptic medication was Lamictal from which I suffered a severe rash. I started Keppra (500mg 2x daily) and haven't had a seizure since taking it (knock on wood). After two years of treatment, I came off from Keppra and had a seizure after 5 months without the medication. I'm back on it, and have been seizure-free for almost two years now. I do have side effects from Keppra though. I'm tired a lot, have mood swings, experience bouts of insomnia, headaches, and dizziness. Overall the medicine works well, but obviously would like to be off it.",8
"March 4, 2021",Taken for 1 to 6 months,Keppra (levetiracetam) for Seizures:,"I have had 1 seizure at the end of October 2020. Doctors put me on medication right away. I only took it because they said it was the fastest way to get my license back. My neurologist when I finally talked to him didn't want me on medication first. Had multiple tests done everything normal. Neurologist came back and asked if I was still taking the Medication. I stopped taking it because my wife first noticed I was a lot more irritable, then the longer I took Keppra, iIhad no fuse and would just snap at people. I haven't gone on any other Medication since all my tests results were normal. Now I have the neurologist saying I have to be on medication for at least 6 months, which I don't understand for my first seizure and clear test results. Haven't had any other seizures since and have felt back to normal since going off the medication.",1
"July 2, 2016",Taken for 10 years or more,Keppra (levetiracetam) for Seizures:,"I havery epilepsy since I was a baby. I take Lamictal and Keppra. Last year I had a grand mal seizure. Went to the hospital and everything. I saw my neurologist and she put me on Lamictal XR and Keppra XR. Ever since then I'm having a lot of side effects. I have atleast 10 of them from both Lamictal and Keppra. Having problems from both. My neurologist does not care about the side effects. I'm scared to go outside a lot. I'm moody every day, sleep during the day, insomnia, diarrhea, constipation, etc, it is annoying. I want to be off of thsee pills and want a better life. I rather take something else.",2
"February 13, 2017",,Keppra (levetiracetam) for Seizures:,"I have been on Keppra for about 15 yrs. I received my Epilepsy from a bad car accident when I was young. I received my first Epileptic Seizure when I was 27 yrs old. I have tried every single seizure med made for the severity of my Grand Mal seizures. I now take 5- 500mg pills plus 3- 100mg caps of Dilantin. That is 300 mg shy of brain surgery. I am at piece w/ myself. I know what I have tried, what worked and what didn't. My seizures are extreme. I keep my blood level Therapeutic and have fewer seizures so I know it is working. I still get Grand Mal seizures, just not as many. That proves to me it works. That is all I care about, ME!",10
"November 15, 2017",,Keppra (levetiracetam) for Seizures:,I haven't had a seizure in over 3 years because of this drug. It has helped me so much in daily life that I can't imagine my life without it. The price is also very reasonable considering what it treats.,10
"June 29, 2020",Taken for 1 to 2 years,Keppra (levetiracetam) for Epilepsy:,"My 16 yr old daughter has been on this medicine for a little over a year now and since starting it, has not had another grand mal seizure.  The side effects that she got when first starting have decreased significantly or are gone completely.  Prior to starting this medicine, she had 2 grand mal seizures and was subsequently diagnosed via EEG with epilepsy.   Since she has been seizure free since starting this medicine I can only say that it does what it is intended to do......cease seizures.  So I give it a definite thumbs up!",8
"October 17, 2008",,Keppra (levetiracetam) for Seizures:,"I had my first gran-mal seizure over 1 year ago, have no reason for why I had a seizure but I was put on Keppra the same night. In the beginning I was VERY tired and had alot of anxiety so they gave me Lexapro along with it. I feel great, no feeling like I'm going to pass out and no more racing thoughts in my head.",
"October 15, 2015",,Keppra (levetiracetam) for Epilepsy:,"When I first started jeopardy I noticed instability with my emotions, especially anger.  After a complete rage out I decided to do some research and discovered that taking a vitamin b6 supplement helps to reduce or eliminate this effect.  The results were instantanious with me.  If you take keppra I strongly recommend getting the b6 supplement.  I take 1 in the morning with breakfast.",7
